file,utterance_id,stt_transcript,llm_response,tts_output_path,stt_latency_s,llm_latency_s,tts_latency_s,total_latency_s,wer,cer,error
2330_audio04.wav,audio04,Explain step by step cara apply visa Saudi dengan benar.,"Anda bisa mengajukan visa melalui portal e-visa resmi atau aplikasi Nusuk jika tujuannya adalah untuk Umrah. Siapkan dokumen seperti paspor dan foto terbaru, lalu ikuti instruksi pengisian data serta pembayaran secara online di platform tersebut.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2330_audio04_response.wav,4.678,35.148,11.813,51.645,0.1,0.0217,
2330_audio05.wav,audio05,"Iyya Ahi, U'ridu, Bukflaik, Ila Jeddah, Al-Usbu, Al-Qadim
 Hal bisa bantu Ajidah, Afdal, Skejul, Warilatan, Mubasyuroh","Untuk mendapatkan jadwal terbaik minggu depan, Anda sebaiknya mengecek langsung melalui aplikasi perjalanan seperti Traveloka atau situs resmi maskapai. Saya sarankan memilih penerbangan pagi agar Anda memiliki lebih banyak waktu untuk beristirahat atau langsung melanjutkan perjalanan ke Madinah.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2330_audio05_response.wav,5.707,38.095,12.647,56.457,0.7895,0.2959,
2331_audio10.wav,audio10,What are the differences between umrah and haji and detail in Islam?,"Haji adalah rukun Islam yang wajib dilakukan pada waktu tertentu dengan ritual lengkap termasuk wukuf di Arafat, sedangkan Umrah dapat dilakukan kapan saja tanpa wukuf. Perbedaan utamanya terletak pada waktu pelaksanaan dan rangkaian ritual ibadah yang lebih kompleks pada Haji.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2331_audio10_response.wav,4.777,25.383,12.527,42.692,1.1111,0.7609,
2331_audio15.wav,audio15,"Please make checklist of the preparation of the umrah, including the bar, must be in the bottom.","Pastikan dokumen perjalanan dan perlengkapan ibadah Anda sudah lengkap. Berikut adalah daftar barang yang perlu dibawa di bagian bawah:

- Dokumen & Ibadah: Paspor, Visa, Ihram, Buku Doa.
- Barang: Pakaian, Obat, Alat Mandi, Charger, Tas.
________________________________________",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2331_audio15_response.wav,5.196,130.869,12.852,148.921,1.7778,0.9483,
2332_audio03.wav,audio03,can you help aku arrange transport dari jeddah ke madinah tomorrow,"Anda dapat memesan tiket Kereta Cepat Haramain melalui situs atau aplikasi resminya untuk pilihan yang tercepat dan ternyaman. Selain itu, Anda juga bisa menggunakan layanan taksi atau aplikasi seperti Uber dan Careem untuk perjalanan yang lebih fleksibel.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2332_audio03_response.wav,5.298,26.508,12.234,44.046,0.0,0.0,
2332_audio18.wav,audio18,i feel overwhelmed dengan persiapan umrah ada tips sederhana,"Buatlah daftar prioritas dan kerjakan satu per satu, dimulai dari dokumen paling penting seperti paspor dan visa. Tetaplah tenang dan jangan lupa berdoa agar seluruh persiapan Anda diberikan kelancaran.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2332_audio18_response.wav,4.744,14.322,11.719,30.79,0.1111,0.0189,
2333_audio01.wav,audio01,Aku mau book fight ke Jeddah minggu depan. Bisa bantu schedule?,"Saya tidak dapat memesan tiket secara langsung, tetapi Anda bisa mengecek jadwal melalui aplikasi Traveloka, Tiket.com, atau situs resmi maskapai. Disarankan untuk segera memesan agar mendapatkan pilihan waktu dan harga terbaik untuk keberangkatan minggu depan.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2333_audio01_response.wav,5.233,24.013,13.14,42.39,0.1818,0.037,
2337_audio18.wav,audio18,i feel overwhelmed dengan persiapan umroh ada tips sederhana,"Buatlah daftar prioritas dan selesaikan satu per satu, dimulai dari hal paling mendesak seperti dokumen perjalanan. Fokuslah pada satu tugas dalam satu waktu agar Anda tidak merasa terlalu terbebani.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2337_audio18_response.wav,5.254,18.218,12.101,35.577,0.1111,0.0377,
2338_audio01.wav,audio01,I want to book flight next week. I can help schedule.,Saya tidak dapat melakukan pemesanan tiket secara langsung untuk Anda. Silakan gunakan aplikasi perjalanan seperti Traveloka atau situs resmi maskapai untuk mengecek jadwal dan melakukan pemesanan secara mandiri.,/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2338_audio01_response.wav,4.791,18.651,12.434,35.881,0.9091,0.6111,
2338_audio02.wav,audio02,[ERROR] Transcription file not found,,,2.757,,,,,,[ERROR] Transcription file not found
2338_audio03.wav,audio03,[ERROR] Transcription file not found,,,2.62,,,,,,[ERROR] Transcription file not found
2338_audio04.wav,audio04,[ERROR] Transcription file not found,,,2.609,,,,,,[ERROR] Transcription file not found
2338_audio05.wav,audio05,[ERROR] Transcription file not found,,,3.119,,,,,,[ERROR] Transcription file not found
2338_audio06.wav,audio06,[ERROR] Transcription file not found,,,2.737,,,,,,[ERROR] Transcription file not found
2338_audio12.wav,audio12,[ERROR] Transcription file not found,,,2.648,,,,,,[ERROR] Transcription file not found
2338_audio13.wav,audio13,[ERROR] Transcription file not found,,,2.604,,,,,,[ERROR] Transcription file not found
2338_audio15.wav,audio15,[ERROR] Transcription file not found,,,2.648,,,,,,[ERROR] Transcription file not found
2338_audio17.wav,audio17,[ERROR] Transcription file not found,,,2.644,,,,,,[ERROR] Transcription file not found
2339_audio01.wav,audio01,[ERROR] Transcription file not found,,,2.6,,,,,,[ERROR] Transcription file not found
2339_audio02.wav,audio02,[ERROR] Transcription file not found,,,2.648,,,,,,[ERROR] Transcription file not found
2339_audio03.wav,audio03,[ERROR] Transcription file not found,,,2.769,,,,,,[ERROR] Transcription file not found
2339_audio04.wav,audio04,[ERROR] Transcription file not found,,,2.605,,,,,,[ERROR] Transcription file not found
2339_audio05.wav,audio05,[ERROR] Transcription file not found,,,2.752,,,,,,[ERROR] Transcription file not found
2339_audio06.wav,audio06,[ERROR] Transcription file not found,,,2.609,,,,,,[ERROR] Transcription file not found
2339_audio07.wav,audio07,[ERROR] Transcription file not found,,,2.708,,,,,,[ERROR] Transcription file not found
2339_audio11.wav,audio11,[ERROR] Transcription file not found,,,2.612,,,,,,[ERROR] Transcription file not found
2339_audio14.wav,audio14,[ERROR] Transcription file not found,,,2.779,,,,,,[ERROR] Transcription file not found
2339_audio19.wav,audio19,[ERROR] Transcription file not found,,,2.643,,,,,,[ERROR] Transcription file not found
2341_audio01.wav,audio01,[ERROR] Transcription file not found,,,2.809,,,,,,[ERROR] Transcription file not found
2341_audio02.wav,audio02,[ERROR] Transcription file not found,,,2.6,,,,,,[ERROR] Transcription file not found
2341_audio03(1).wav,audio03(1),Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?,"Saya tidak bisa melakukan pemesanan secara langsung, namun Anda bisa memesan tiket Kereta Cepat Haramain melalui situs resminya untuk perjalanan tercepat dan ternyaman. Selain itu, Anda juga dapat menggunakan layanan taksi atau bus antar kota sebagai alternatif lainnya.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2341_audio03(1)_response.wav,4.679,20.811,15.53,41.028,,,
2341_audio03.wav,audio03,[ERROR] Transcription file not found,,,3.406,,,,,,[ERROR] Transcription file not found
2341_audio04.wav,audio04,[ERROR] Transcription file not found,,,2.617,,,,,,[ERROR] Transcription file not found
2341_audio05.wav,audio05,[ERROR] Transcription file not found,,,2.648,,,,,,[ERROR] Transcription file not found
2341_audio06.wav,audio06,[ERROR] Transcription file not found,,,3.133,,,,,,[ERROR] Transcription file not found
2341_audio07.wav,audio07,[ERROR] Transcription file not found,,,2.738,,,,,,[ERROR] Transcription file not found
2341_audio08.wav,audio08,[ERROR] Transcription file not found,,,2.62,,,,,,[ERROR] Transcription file not found
2341_audio09.wav,audio09,[ERROR] Transcription file not found,,,2.711,,,,,,[ERROR] Transcription file not found
2341_audio10.wav,audio10,[ERROR] Transcription file not found,,,3.87,,,,,,[ERROR] Transcription file not found
2342_audio06.wav,audio06,Uridu arrange transport min Jadda ila Madinah Ghoden.,"Saya sarankan Anda memesan tiket Kereta Cepat Haramain melalui situs atau aplikasi resminya untuk perjalanan yang paling cepat dan nyaman. Sebagai alternatif, Anda juga bisa menggunakan layanan taksi seperti Uber atau Careem untuk fleksibilitas lebih tinggi.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2342_audio06_response.wav,4.763,10.427,12.273,27.47,0.25,0.1087,
2342_audio10.wav,audio10,What is the difference between umrah and hajj in Islam?,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}",,5.189,0.685,,,1.1111,0.7826,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}"
2342_audio11.wav,audio11,Why do fasting in Ramadan work for Muslims?,"Puasa Ramadan berfungsi untuk meningkatkan ketakwaan, melatih disiplin diri, serta menumbuhkan rasa empati terhadap orang yang kurang beruntung. Selain itu, ibadah ini merupakan sarana pembersihan jiwa dan cara untuk mendekatkan diri kepada Allah SWT.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2342_audio11_response.wav,4.63,19.227,12.519,36.38,0.875,0.525,
2342_audio14.wav,audio14,How to prepare dokumen umroh dari Indonesia dengan benar?,"Siapkan paspor dengan masa berlaku minimal 6 bulan, visa umrah, serta sertifikat vaksinasi yang diwajibkan. Pastikan juga semua dokumen pendukung lainnya telah lengkap dan sesuai dengan instruksi dari agen perjalanan Anda.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2342_audio14_response.wav,4.637,16.949,12.27,33.861,0.2222,0.0417,
2342_audio19.wav,audio19,"Ah, Yanan, saya bingung mulai dari mana untuk Umroh.","[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}",,4.677,0.764,,,0.375,0.0976,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}"
2343_audio1.wav,audio1,"""I want to book flight to Jeddah next week. Can you help schedule?""","Saya tidak dapat melakukan pemesanan tiket secara langsung, namun Anda bisa mengecek jadwal melalui situs resmi maskapai atau aplikasi perjalanan seperti Traveloka. Segera lakukan pemesanan untuk mendapatkan pilihan waktu dan harga terbaik untuk keberangkatan minggu depan.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2343_audio1_response.wav,4.636,15.969,13.212,33.822,,,
2343_audio12.wav,audio12,How are the Saudi visa process for the umrah of Indonesia today?,Proses visa umrah saat ini umumnya dilakukan melalui agen perjalanan resmi (PPIU) atau secara mandiri melalui platform digital resmi seperti Nusuk. Anda hanya perlu menyiapkan dokumen seperti paspor dan foto terbaru untuk pengajuan secara online.,/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2343_audio12_response.wav,4.68,19.575,11.751,36.009,1.0,0.6727,
2343_audio14.wav,audio14,How to prepare dokumen umrah dari Indonesia dengan benar?,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}",,4.681,0.795,,,0.1111,0.0208,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}"
2343_audio16.wav,audio16,Guide aku cara pilih hotel di Mekah dekat Haram dengan budget terbatas.,Cari hotel di area seperti Aziziyah yang biasanya lebih terjangkau namun menyediakan layanan bus jemputan (shuttle) ke Masjidil Haram. Gunakan aplikasi pemesanan seperti Agoda atau Booking.com untuk membandingkan harga dan selalu cek ulasan tamu untuk memastikan fasilitasnya sesuai ekspektasi.,/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2343_audio16_response.wav,4.631,23.865,12.649,41.151,0.1667,0.05,
2343_audio18.wav,audio18,"I will overhamp with the preparation of umroh.
 There are some simple tips.","Buatlah daftar prioritas dan selesaikan satu per satu, dimulai dari dokumen paling penting seperti paspor dan visa. Tetaplah tenang dan jangan lupa berdoa agar seluruh persiapan Anda diberikan kelancaran.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2343_audio18_response.wav,4.746,34.206,11.787,50.744,1.3333,0.8679,
2343_audio2.wav,audio2,"Aku butuh travel umrah simple, tapi include Madinah visit.","[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}",,4.675,1.154,,,,,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}"
2343_audio3.wav,audio3,Can you help aku arrange transport dari Jeddah ke Bandinah tomorrow?,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}",,4.633,0.704,,,,,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}"
2343_audio4.wav,audio4,Explain step-by-step cara apply visa Saudi dengan benar.,"Anda dapat mengajukan visa secara mandiri melalui portal resmi Nusuk atau melalui agen perjalanan umrah resmi. Langkahnya meliputi pengisian formulir online, pengunggahan dokumen seperti paspor dan foto, serta penyelesaian pembayaran secara digital.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2343_audio4_response.wav,4.623,41.168,12.349,58.142,,,
2343_audio5.wav,audio5,"Ya Akhi, Uri Dubuk Flaik Ilha Jeddah Usbuk Al Qadim
 Hal Bisa Bantu Ajidah Afdal Schedul Warih Latan Musibaroh?","[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}",,5.248,1.103,,,,,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}"
2343_audio6.wav,audio6,uridu red sunspot min jeddah ila madinah godon,"Anda bisa memesan tiket Kereta Cepat Haramain melalui situs atau aplikasi resminya untuk perjalanan besok. Sebagai alternatif, Anda juga dapat menggunakan layanan taksi atau bus antar kota untuk fleksibilitas lebih.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2343_audio6_response.wav,4.635,31.168,11.762,47.569,,,
2344_audio1.m4a.wav,audio1.m4a,I want to book flight next week. Can you help schedule?,Saya tidak dapat membantu pemesanan atau penyusunan jadwal secara langsung. Silakan cek jadwal penerbangan melalui aplikasi perjalanan seperti Traveloka atau situs resmi maskapai untuk mendapatkan pilihan terbaik minggu depan.,/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2344_audio1.m4a_response.wav,4.693,18.328,11.551,34.576,,,
2344_audio10.m4a.wav,audio10.m4a,What is the difference between umrah and haji in Islam?,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}",,4.676,0.669,,,,,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}"
2344_audio13.wav,audio13,Jelaskan step by step cara booking flight kejedah secara online.,"Buka aplikasi atau situs perjalanan (seperti Traveloka) atau situs resmi maskapai, lalu masukkan kota asal, tujuan ke Jeddah, serta tanggal keberangkatan. Pilih jadwal penerbangan yang sesuai, lengkapi data penumpang, dan selesaikan pembayaran melalui metode yang tersedia.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2344_audio13_response.wav,4.633,37.216,12.689,54.543,0.2727,0.0364,
2344_audio17.wav,audio17,"in your opinion, Arabic is not easy for you?","Sebagai AI, saya tidak merasakan kesulitan seperti manusia, namun saya mengakui bahwa bahasa Arab memiliki struktur tata bahasa yang sangat kompleks. Saya memprosesnya melalui pola data yang telah saya pelajari untuk memahami makna dan konteksnya.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2344_audio17_response.wav,4.703,28.579,11.907,45.193,1.0,0.8,
2344_audio2.m4a.wav,audio2.m4a,"I need travel umrah simple, but include Madinah visit.","[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}",,4.726,0.965,,,,,"[ERROR] 500 INTERNAL. {'error': {'code': 500, 'message': 'Internal error encountered.', 'status': 'INTERNAL'}}"
2344_audio20.m4a.wav,audio20.m4a,"Translate to English, ""Aku mau pergi ke Mekah minggu depan.""","Terjemahan kalimat tersebut ke dalam bahasa Inggris adalah ""I want to go to Mecca next week.""",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2344_audio20.m4a_response.wav,4.653,21.653,10.239,36.548,,,
2344_audio3.m4a.wav,audio3.m4a,Can you help aku arrange transport dari Jeddah ke Madinah tomorrow?,Saya tidak dapat melakukan pemesanan transportasi secara langsung. Anda bisa memesan tiket Kereta Cepat Haramain melalui situs resminya atau menggunakan layanan taksi seperti Uber dan Careem untuk perjalanan besok.,/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2344_audio3.m4a_response.wav,4.702,22.877,11.48,39.064,,,
2344_audio4.wav,audio4,Explain step by step cara apply visa Saudi dengan benar.,"Anda bisa mengajukan visa melalui portal resmi Nusuk atau situs e-visa dengan mengisi formulir online dan mengunggah dokumen seperti paspor serta foto. Alternatifnya, Anda dapat menggunakan jasa agen perjalanan umrah resmi agar proses pengurusannya lebih praktis dan terjamin.",/Users/tinsarirauhana/UAS-Praktikum-Pemrosesan-Bahasa-Alami/data/corpus/output_tts/2344_audio4_response.wav,4.741,24.451,12.296,41.492,,,
